id,developer
1000921,Dempa Shimbunsha
1000922,Silversoft
1000923,Brøderbund Software
1000923,"StarCraft, Inc."
1000925,Sirius Software
1000926,Nintendo
1000928,"Commodore Business Machines, Inc."
1000929,Game-A-Tron
1000930,"SSI (Strategic Simulations, Inc.)"
1000931,Namco
1000931,Commodore Japan
1000932,Thorn EMI Video Ltd.
1000933,Commodore
1000934,Crystalware
1000936,Sega/Gremlin
1000937,Sierra On-Line
1000938,Mark Data Products
1000938,Dragon Data Products
1000939,"Riverbank Software, Inc."
1000939,Muse Software
1000940,Texas Instruments Incorporated
1000942,Saber Software
1000943,Paxman Promotions Ltd.
1000944,"Automated Simulations, Inc."
1000945,Coleco
1000945,Exidy
1000946,Taito Corporation
1000947,Synapse Software Corporation
1000948,Sirius Software
1000949,Coleco
1000950,Milton Bradley
1000951,"StarCraft, Inc."
1000952,Parker Brothers
1000952,Konami
1000953,"Automated Simulations, Inc."
1000953,"Southern Software, Ltd."
1000954,Mark Data Products
1000956,Sirius Software
1000957,"SSI (Strategic Simulations, Inc.)"
1000958,"SSI (Strategic Simulations, Inc.)"
1000959,"Automated Simulations, Inc."
1000959,Epyx
1000960,"SSI (Strategic Simulations, Inc.)"
1000961,Game Plan
1000962,Namco
1000963,Brøderbund Software
1000963,"StarCraft, Inc."
1000964,Hoei
1000964,Amstar Electronics
1000965,Adventure International
1000966,HAL Laboratory
1000966,"Commodore Business Machines, Inc."
1000967,"Commodore Business Machines, Inc."
1000967,Zaccaria
1000968,CBS Electronics
1000968,Arcade Engineering
1000969,Konami
1000970,Atari
1000971,"Datasoft, Inc."
1000972,Magnavox
1000973,Commodore Electronics Ltd.
1000974,"Apollo, Inc."
1000975,"SSI (Strategic Simulations, Inc.)"
1000976,Saber Software
1000977,Orca
1000977,Tigervision
1000978,Ectron
1000979,"Sega Enterprises, Ltd."
1000979,Sega
1000980,GL
1000980,"U.S. Billiards, Inc."
1000981,Synapse Software Corporation
1000982,Quicksilva Ltd.
1000983,Zircon International
1000985,Coleco
1000985,Gremlin Industries
1000986,Artsci/Softape
1000987,Grandstand
1000987,Tomy
1000988,"Microcomputer Games, Inc."
1000988,The Avalon Hill Game Company
1000989,DahJee
1000989,Namco Limited
1000990,"Computer Magic, Ltd."
1000991,"Gebelli Software, Inc."
1000992,Silversoft
1000993,Game Plan
1000994,Strategic Simulations
1000995,Hoei
1000995,Amstar Electronics
1000996,CE Software
1000997,Brøderbund Software
1000998,Nintendo R&D1
1000998,Nintendo
1000999,Brøderbund Software
1000999,"StarCraft, Inc."
1001000,Brøderbund Software
1001000,Atari Corporation
1001002,Sirius Software
1001003,Nintendo
1001005,"Commodore Business Machines, Inc."
1001006,Sears
1001007,Sierra On-Line
1001008,Atari
1001008,Sears
1001009,Sierra On-Line
1001010,Adventure International
1001011,Quicksilva Ltd.
1001012,Sirius Software
1001013,Brøderbund Software
1001013,Atari Corporation
1001014,Crystalware
1001015,"Sega Enterprises, Inc."
1001015,"Sega Enterprises, Inc. (USA)"
1001016,Addictive Games Ltd
1001017,"Microcomputer Games, Inc."
1001017,The Avalon Hill Game Company
1001018,Atari Corporation
1001018,Vid Kidz
1001019,Kenneth Kalish
1001019,Microdeal
1001020,Atari
1001020,Parker Brothers
1001021,Mattel Electronics
1001022,Tengen
1001022,General Computer Corporation (GCC)
1001023,U.S. Games
1001023,James Wickstead Design Associates
1001026,Texas Instruments Incorporated
1001028,Taito
1001028,Taito Corporation
1001030,Nintendo
1001033,N.V. Philips Gloeilampenfabrieken
1001033,Philips do Brasil
1001034,Jaleco
1001036,Philips do Brasil
1001037,Artic
1001038,Rait Electronics Ltd
1001039,Polyvox
1001039,Atari
1001041,North American Philips Consumer Electronics Corp.
1001044,On-Line Systems
1001046,Polyvox
1001046,Atari
1001047,Texas Instruments Incorporated
1001048,Artic
1001052,Taito
1001052,Taito Corporation
1001054,DynaMicro
1001055,Atari
1001055,Namco
1001056,Sony
1001056,Konami Industry
1001057,ME-TA Elektronik Endüstri ve Ticaret
1001057,Namco
1001058,"Sega Enterprises, Ltd."
1001058,Sega
1001061,Epoch
1001062,Coleco
1001063,IBM
1001064,Digital Marketing Corporation
1001065,Bally Midway
1001066,Nintendo
1001068,Centuri
1001068,AW Electronic
1001070,Sigma Enterprises
1001071,Nintendo
1001072,Polyvox
1001072,Atari
1001075,Emerson Radio
1001075,UA Limited
1001076,Sir-tech Software
1001076,ASCII Corporation
1001077,Mattel Electronics
1001078,Atari Corporation
1001078,Irem
1001079,BlueLine Games
1001080,Digiplay
1001080,APh Technological Consulting
1001081,Digiplay
1001081,APh Technological Consulting
1001082,Nintendo
1001083,Namco
1001083,"Datasoft, Inc."
1001084,Taito
1001084,Taito Corporation
1001088,Nihon Bussan
1001088,Grandstand
1001090,Micro Cabin
1001091,Taito Corporation
1001092,Orca
1001094,Playaround
1001095,Photar
1001096,Mattel Electronics
1001098,Nintendo
1001100,Taito
1001101,"Sega Enterprises, Ltd."
1001101,Sega
1001102,"Shoeisha Co.,Ltd."
1001103,GCE
1001105,Telesys
1001106,ZiMAG
1001107,Epoch
1001108,Capitol Ideas Software
1001109,Nintendo
1001109,Nintendo R&D1
1001110,Texas Instruments Incorporated
1001111,Stern Electronics
1001111,Konami
1001112,Atari
1001112,"Atari, Inc."
1001113,Nintendo
1001113,Coleco
1001114,Taito
1001114,Atari
1001115,Atari
1001116,Tehkan
1001116,Centuri
1001117,Epoch
1001118,Midway Games
1001118,Williams Electronics
1001119,"Sega Enterprises, Inc."
1001119,Sega
1001120,Coleco
1001121,"Astrocade, Inc."
1001121,"Action Graphics, Inc."
1001122,Coleco
1001123,Bally Midway
1001123,ENCOM International
1001124,Polyvox
1001124,Stern Electronics
1001125,Telesys
1001126,VentureVision
1001127,Digiplay
1001127,APh Technological Consulting
1001128,Sierra On-Line
1001128,Origin Systems
1001129,Digiplay
1001129,Data East
1001131,Sears
1001131,Atari
1001132,Infocom
1001133,"Astrocade, Inc."
1001133,Dave Nutting Associates
1001134,Micro Cabin
1001135,Nintendo
1001135,Universal Games
1001136,"Apollo, Inc."
1001137,Sirius Software
1001137,20th Century Fox Games
1001138,Digiplay
1001138,Activision
1001139,Synapse Software Corporation
1001140,"Apollo, Inc."
1001141,Spectravision
1001141,Sirius Software
1001142,Spectravision
1001143,Atari
1001143,Namco
1001144,Mystique
1001145,Polyvox
1001145,Activision
1001146,Namco
1001146,Bally Midway
1001147,Spectravision
1001148,Mattel Electronics
1001148,Data East
1001149,U.S. Games
1001150,Imagic
1001151,"Datasoft, Inc."
1001151,Konami
1001152,Xonox
1001152,Perkings Engineering
1001153,Atari
1001153,"Atari, Inc."
1001154,Automata U.K. Limited
1001155,Mattel Electronics
1001156,Telesys
1001157,Epoch
1001158,"CommaVid, Inc."
1001159,Polyvox
1001159,Atari
1001160,Atari
1001160,Philips
1001161,Atari
1001161,"Atari, Inc."
1001162,Nintendo
1001163,Mattel Electronics
1001163,APh Technological Consulting
1001165,Melbourne House
1001165,Beam Software
1001166,UA Limited
1001166,Emerson Radio
1001167,Takara
1001167,Namco
1001168,ZiMAG
1001170,"Fox Video Games, Inc."
1001171,Atari
1001171,"Atari, Inc."
1001173,"Fox Video Games, Inc."
1001174,Omori Electronics
1001175,Atari
1001175,Polyvox
1001177,Vic Tokai
1001177,Data East
1001178,Namco
1001178,Atari
1001179,Centuri
1001179,Konami
1001180,Atari
1001180,Polyvox
1001181,"Atari, Inc."
1001181,Atari
1001182,Nintendo
1001183,Activision
1001184,Ultravision Inc.
1001187,Polyvox
1001187,Activision
1001188,Tago Electronics
1001189,Atari
1001189,Williams Electronics
1001190,Polyvox
1001190,Activision
1001191,"Sega Enterprises, Ltd."
1001191,Thinking Rabbit
1001192,Tago Electronics
1001193,Atari
1001193,"Atari, Inc."
1001194,General Computer Corporation (GCC)
1001194,Atari
1001195,Nintendo
1001196,Digiplay
1001196,Mattel Electronics
1001197,Namco Bandai Games
1001197,Namco Limited
1001198,Comptiq
1001199,Anirog Software Ltd.
1001200,Jeff Minter
1001200,Llamasoft LTD
1001201,Penguin Software
1001201,"StarCraft, Inc."
1001202,"Gebelli Software, Inc."
1001203,Williams
1001204,Atari
1001205,Paxman Promotions Ltd.
1001206,Exidy
1001207,Tigervision
1001208,"SSI (Strategic Simulations, Inc.)"
1001209,"MicroProse Software, Inc."
1001210,"Datasoft, Inc."
1001212,Atari
1001213,"Microcomputer Games, Inc."
1001213,The Avalon Hill Game Company
1001214,IBM
1001215,Datamost
1001216,"Microcomputer Games, Inc."
1001216,Kiya Overseas Industry
1001217,"Microcomputer Games, Inc."
1001217,The Avalon Hill Game Company
1001218,"Microcomputer Games, Inc."
1001218,The Avalon Hill Game Company
1001219,Data Age
1001220,Atari
1001220,Kaneko
1001221,"Gebelli Software, Inc."
1001221,Gabelli Software In.
1001222,Tigervision
1001222,On-Line Systems
1001223,Simage
1001224,Kiya Overseas Industry
1001224,"Microcomputer Games, Inc."
1001225,Bandai
1001226,Atari
1001226,Synapse Software Corporation
1001227,Data Age
1001228,Datamost
1001228,TMQ Software
1001229,"MicroProse Software, Inc."
1001230,Atari
1001230,Kaneko
1001231,Imagic
1001232,"Edu-Ware Services, Inc."
1001233,"SSI (Strategic Simulations, Inc.)"
1001234,Channel 8 Software
1001235,Cinematronics
1001236,Spectre Systems
1001237,Synapse Software Corporation
1001238,Synapse Software Corporation
1001239,Jeff Minter
1001239,Llamasoft LTD
1001240,Mental Image Software Design
1001240,Llamasoft LTD
1001241,Philips do Brasil
1001241,Parker Brothers
1001242,Grandstand
1001242,Tiger Electronics
1001243,KKI
1001244,Sydney Development Corp.
1001245,"MicroProse Software, Inc."
1001246,"Datasoft, Inc."
1001249,Atari
1001250,"Microcomputer Games, Inc."
1001250,The Avalon Hill Game Company
1001251,Datamost
1001252,"Optimum Ressource, Inc."
1001253,Parker Brothers
1001253,Philips do Brasil
1001254,California Pacific Computer
1001255,Rantom Software
1001256,"SSI (Strategic Simulations, Inc.)"
1001257,Romik Software
1001258,Highlands Computer Services
1001259,Datamost
1001259,Comptiq
1001260,"Fox Video Games, Inc."
1001261,"Fox Video Games, Inc."
1001262,Adventure International
1001263,Atari
1001263,Synapse Software Corporation
1001265,"Gebelli Software, Inc."
1001265,Gabelli Software In.
1001266,"Microcomputer Games, Inc."
1001266,The Avalon Hill Game Company
1001267,Atari Program Exchange
1001268,Polyvox
1001268,Williams Electronics
1001269,Mastertronic
1001270,Adventure International
1001271,Data Age
1001272,Computer Applications Unlimited
1001272,"Intelligent Statements, Inc."
1001273,Synapse Software Corporation
1001275,Digiplay
1001275,Imagic
1001276,RDA
1001277,North American Philips Consumer Electronics Corp.
1001278,Mattel Electronics
1001279,KKI
1001280,Activision
1001281,Sirius Software
1001281,"Fox Video Games, Inc."
1001282,Sierra On-Line
1001283,Atari
1001284,The Avalon Hill Game Company
1001284,"Microcomputer Games, Inc."
1001285,Sydney Development Corp.
1001286,"MicroProse Software, Inc."
1001287,"Datasoft, Inc."
1001288,"JV Software, Inc."
1001289,Commodore Electronics Ltd.
1001289,Infocom
1001290,"SSI (Strategic Simulations, Inc.)"
1001292,"Sega Enterprises, Ltd."
1001292,Stern
1001293,Liberty Software
1001293,Epyx
1001294,Liberty Software
1001294,Epyx
1001295,Epyx
1001295,Liberty Software
1001296,Microsoft
1001296,subLOGIC
1001297,Milton Bradley
1001297,GCE
1001298,Atari
1001298,Synapse Software Corporation
1001300,North American Philips Consumer Electronics Corp.
1001301,Datamost
1001301,TMQ Software
1001302,"Apollo, Inc."
1001303,Atari
1001303,Synapse Software Corporation
1001304,Tong Electronics
1001305,Data East Corporation
1001306,Adventure International
1001306,Digital Fantasia
1001307,Adventure International
1001308,Tomy
1001309,Subelectro
1001310,North American Philips Consumer Electronics Corp.
1001310,N.V. Philips Gloeilampenfabrieken
1001311,APh Technological Consulting
1001311,M Network
1001312,"Sega Enterprises, Inc."
1001312,Sega
1001313,Imagic
1001314,Tiger Electronics
1001315,Atari
1001315,Williams Electronics
1001316,Arbiser
1001317,Load 'n' Run
1001317,HAL Laboratory
1001320,Atari
1001321,"Microcomputer Games, Inc."
1001321,The Avalon Hill Game Company
1001322,Datamost
1001323,"Microcomputer Games, Inc."
1001323,Kiya Overseas Industry
1001324,Sentient Software Inc.
1001325,"SSI (Strategic Simulations, Inc.)"
1001326,Micro Distributors
1001327,Texas Instruments Incorporated
1001328,Tigervision
1001328,On-Line Systems
1001329,Epyx
1001329,"Automated Simulations, Inc."
1001330,Commodore GmbH
1001330,HAL Laboratory
1001331,Spectravision
1001332,The Avalon Hill Game Company
1001332,Britt Monk CDP
1001333,Imagic
1001334,North American Philips Consumer Electronics Corp.
1001335,Attic
1001336,"Sega Enterprises, Inc."
1001337,"Phoenix Software, Inc."
1001338,"Gebelli Software, Inc."
1001338,Salt City Software
1001339,Data East
1001340,Acornsoft
1001340,Orlando
1001341,The English Software Company
1001342,Bandai
1001343,Sirius Software
1001344,Epyx
1001344,Starpath
1001345,Dale Lear
1001345,Adventure International
1001346,Telesys
1001347,WizardSoft
1001347,Joe Rapaz
1001348,Epyx
1001349,"Synergistic Software, Inc."
1001350,"SSI (Strategic Simulations, Inc.)"
1001351,"Commodore Business Machines, Inc."
1001351,Bally Midway
1001352,"CommaVid, Inc."
1001353,Adventure International
1001353,"Star Systems Software, Inc."
1001354,Taito
1001354,Atari
1001355,Creative Software
1001356,Ultravision Inc.
1001357,Sentient Software Inc.
1001358,Bally Midway
1001359,"JV Software, Inc."
1001360,"Microcomputer Games, Inc."
1001360,The Avalon Hill Game Company
1001361,"Microcomputer Games, Inc."
1001361,The Avalon Hill Game Company
1001362,"SSI (Strategic Simulations, Inc.)"
1001363,"JV Software, Inc."
1001364,Highlands Computer Services
1001366,ASCII Entertainment
1001367,Softsync
1001367,Digital Integration
1001368,Temple Software
1001369,IBM
1001370,Scott Elder
1001372,Level 9 Computing
1001373,Sierra On-Line
1001374,Mattel Electronics
1001375,"Gebelli Software, Inc."
1001375,Salt City Software
1001376,Jorudan
1001376,Nichibutsu
1001377,"SSI (Strategic Simulations, Inc.)"
1001379,"Automated Simulations, Inc."
1001380,Thorn EMI Video Ltd.
1001381,Computer Applications Unlimited
1001381,"Intelligent Statements, Inc."
1001382,Atari
1001382,Polyvox
1001383,Piccadilly Software Inc.
1001384,Brøderbund Software
1001384,"Ultrasoft, Inc."
1001385,SNK
1001386,Philips do Brasil
1001386,Parker Brothers
1001387,Epyx
1001388,"Commodore Business Machines, Inc."
1001388,Bally Midway
1001389,Activision
1001391,Sharp
1001391,"Sega Enterprises, Ltd."
1001392,Romox Inc.
1001393,Sydney Development Corp.
1001394,"MicroProse Software, Inc."
1001395,"Datasoft, Inc."
1001398,Atari
1001399,Audiogenic
1001399,"United Microware Industries, Inc."
1001400,"StarCraft, Inc."
1001402,Cogito Software Company
1001402,The Cornsoft Group
1001403,Microsoft
1001403,subLOGIC
1001404,Cinematronics
1001404,Advanced Microcomputer Systems
1001405,The Avalon Hill Game Company
1001405,"Microcomputer Games, Inc."
1001406,Simage
1001407,Temple Software
1001408,Psion
1001409,Tong Electronics
1001410,Polyvox
1001410,Williams Electronics
1001411,Funsoft
1001412,Mastertronic
1001413,Atari
1001413,Namco
1001414,Synapse Software Corporation
1001415,Taito
1001415,Taito Corporation
1001416,Polyvox
1001416,Nintendo
1001417,Men-A-Vision
1001418,Bug-Byte Software Ltd.
1001418,Don Priestley
1001419,Spectravision
1001420,"Synergistic Software, Inc."
1001421,Philips do Brasil
1001421,Parker Brothers
1001422,GameStar
1001423,North American Philips Consumer Electronics Corp.
1001424,"SSI (Strategic Simulations, Inc.)"
1001425,Sirius Software
1001426,U.S. Games
1001426,James Wickstead Design Associates
1001427,Imagic
1001428,Stern Electronics
1001428,"Datasoft, Inc."
1001429,"Microcomputer Games, Inc."
1001429,Kiya Overseas Industry
1001430,Insoft
1001431,Ultravision Inc.
1001432,Sentient Software Inc.
1001433,"Microcomputer Games, Inc."
1001433,The Avalon Hill Game Company
1001434,"Microcomputer Games, Inc."
1001434,The Avalon Hill Game Company
1001435,Parker Brothers
1001435,Gottlieb
1001436,GCE
1001437,Atari
1001437,Namco
1001438,Commodore GmbH
1001438,HAL Laboratory
1001439,Atari
1001441,IBM
1001442,"Sega Enterprises, Inc."
1001443,"MicroProse Software, Inc."
1001445,Exidy
1001446,Adventure International
1001447,Mattel
1001447,APh Technological Consulting
1001448,Imagic
1001449,"Artworx Software Company, Inc."
1001450,"StarCraft, Inc."
1001450,Sirius Software
1001451,Men-A-Vision
1001452,Imagic
1001453,Anirog Software Ltd.
1001455,Grandstand
1001455,Tiger Electronics
1001456,North American Philips Consumer Electronics Corp.
1001457,Kiya Overseas Industry
